,page_ptr_id,body,description,summary,type,transcript,pub_date,created_on,author,category_id,content_lang_id,image_id,institution,pin_rank,is_pinned,Category
78,69,"[{""type"": ""text"", ""value"": {""text"": ""<p></p><p><b>A.</b> The brain and nervous system are completely integrated with the rest of the body. And, as far as we know, our minds are a product of our physical brains. Therefore it is a mistake to talk about mind and body as if they are separate units, even if they feel like it at times.</p><p><b>B.</b> It is useful to remember that your brain is 2% of your body weight but consumes 20% of your energy intake:</p><p>\u00d7 It needs large amounts of energy to manage physical activity as well as internal processes such as temperature, heart rate, blood pressure, endocrine system, digestion and body maintenance</p><p>\u00d7 It needs energy to support thinking, feeling and social interaction through its neurons, nervous pathways and neural networks</p><p>\u00d7 Your brain Is working and using energy even when you are asleep</p><p><b>C.</b> From these facts comes the idea of a <b>body budget</b>, ensuring sufficient energy for the brain to predict and manage the needs of the mind-body system:</p><p>\u00d7 Your body budget needs to <b>stay in balance</b>. For an effective working brain it is important to maintain your energy levels and your general health</p><p>\u00d7 Scientists and health practitioners agree that this is best achieved by how you <b>eat, sleep and exercise</b></p><p><b>D:</b> Find out more about body budgeting from:</p><ul><li><a href=\""https://sequencewiz.org/2018/03/28/balance-your-body-budget/\"">https://sequencewiz.org/2018/03/28/balance-your-body-budget/</a></li><li><a href=\""https://elemental.medium.com/your-body-has-a-budget-overdrafting-makes-you-sick-17f2720dd86c\"">https://elemental.medium.com/your-body-has-a-budget-overdrafting-makes-you-sick-17f2720dd86c</a></li><li><a href=\""https://thriveglobal.com/stories/body-budget-time-management-vs-energy-management/\"">https://thriveglobal.com/stories/body-budget-time-management-vs-energy-management/</a></li></ul>""}, ""id"": ""6e149699-9ba7-498d-b7cf-e279eb3e5d80""}]",<p> Balancing energy input and output </p>,Read about the importance of keeping up your energy levels,text,,2020-09-08,2020-09-07,MGT,7,,82,,1,False,Information
79,71,"[{""type"": ""text"", ""value"": {""text"": ""<p>I can create content I do not understand I can create content I do not understand</p>""}, ""id"": ""1c21f4fb-438d-4323-bad5-f62a86def7b3""}]",<p>I can create content I do not understand.</p>,I can create content I do not understand,audio,frrfe,2020-09-08,2020-09-07,Mind Garden Technology,7,1.0,81,,1,False,Audio Exercise
80,72,"[{""type"": ""text"", ""value"": {""text"": ""<p>ew ferw erg wreg</p>""}, ""id"": ""5487fe81-f944-44a4-93a3-6fa120f523e5""}]",<p>wefergwerger</p>,ewrgerwgergergewrg,text,,2020-09-24,2020-09-07,MGT,7,1.0,80,,1,False,Other
81,93,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>People who have more words for emotions are better able to understand themselves and what happens to them. They have more flexibility in managing their mental health and in being able to talk about it with other people. </p><p>For example, it is useful</p><p>\u00d7 To be able to recognise when you\u2019re feeling depressed</p><p>\u00d7 To be able to distinguish fear from anxiety or shame from guilt</p><p>\u00d7 To know how much your frustration with a task is caused by lack of skill and how much by the difficulty of the task</p><p><b>Action suggestion</b></p><p>To develop your emotional vocabulary, take a few minutes every day to write about: </p><p>\u00d7 Something you did or saw</p><p>\u00d7 What you thought about it</p><p>\u00d7 How you felt about it</p><p>For example: <i>I went to the beach, I thought it was rougher than usual, I felt excited.</i></p><p>Try to add a new feeling word each day:</p><p><a href=\""https://www.hoffmaninstitute.org/wp-content/uploads/Practices-FeelingsSensations.pdf\"">https://www.hoffmaninstitute.org/wp-content/uploads/Practices-FeelingsSensations.pdf</a> </p>""}, ""id"": ""8883ed47-15c7-4911-ab40-6d63e31d150f""}]",<p>Enlarge your emotional vocabulary for better mental health</p>,The benefits of emotional literacy,text,,2020-09-09,2020-09-09,MGT,13,,101,,1,False,Information
82,74,"[{""type"": ""text"", ""value"": {""text"": ""<p></p><p><b>A.</b> The brain and nervous system are completely integrated with the rest of the body. And, as far as we know, our minds are a product of our physical brains. Therefore it is a mistake to talk about mind and body as if they are separate units, even if they feel like it at times.</p><p><b>B.</b> It is useful to remember that your brain is 2% of your body weight but consumes 20% of your energy intake:</p><p>\u00d7 It needs large amounts of energy to manage physical activity as well as internal processes such as temperature, heart rate, blood pressure, endocrine system, digestion and body maintenance</p><p>\u00d7 It needs energy to support thinking, feeling and social interaction through its neurons, nervous pathways and neural networks</p><p>\u00d7 Your brain Is working and using energy even when you are asleep</p><p><b>C.</b> From these facts comes the idea of a <b>body budget</b>, ensuring sufficient energy for the brain to predict and manage the needs of the mind-body system:</p><p>\u00d7 Your body budget needs to <b>stay in balance</b>. For an effective working brain it is important to maintain your energy levels and your general health</p><p>\u00d7 Scientists and health practitioners agree that this is best achieved by how you <b>eat, sleep and exercise</b></p><p><b>D:</b> Find out more about body budgeting from:</p><ul><li><a href=\""https://sequencewiz.org/2018/03/28/balance-your-body-budget/\"">https://sequencewiz.org/2018/03/28/balance-your-body-budget/</a></li><li><a href=\""https://elemental.medium.com/your-body-has-a-budget-overdrafting-makes-you-sick-17f2720dd86c\"">https://elemental.medium.com/your-body-has-a-budget-overdrafting-makes-you-sick-17f2720dd86c</a></li><li><a href=\""https://thriveglobal.com/stories/body-budget-time-management-vs-energy-management/\"">https://thriveglobal.com/stories/body-budget-time-management-vs-energy-management/</a></li></ul>""}, ""id"": ""a94682c8-b254-4f2b-a278-6b8b71651af5""}]",<p>Read about the importance of keeping up your energy levels</p>,Balancing energy input and output,text,,2020-09-08,2020-09-08,MGT,11,1.0,82,,1,False,Information
83,101,"[{""type"": ""text"", ""value"": {""text"": ""<p></p><p><b>Essentials</b></p><p>\u00d7 Maintain your body through adequate nutrition, sleep and exercise: see the <b>Body Budgeting</b> module on this app</p><p>\u00d7 Set definite working hours, even if you can\u2019t always keep to them</p><p>\u00d7 Construct a balanced timetable of work activities for at least some days</p><p>\u00d7 Schedule breaks to do something different, however brief</p><p>\u00d7 Make a clear boundary between work and other stuff. This can be a time limit, a different location, a different scheduled activity or an agreement with yourself and others not to discuss work outside the boundary</p><p>\u00d7 Book your holidays well in advance so you have something to look forward to</p><p><b>Top tip</b></p><p>If you\u2019re inclined to say <b><i>\u201cyes\u201d</i></b> to everything you\u2019re asked to do, try saying <b>\u201c</b><b><i>I\u2019ll have to think about that</i></b><b>\u201d</b> to give you time to consider what extra work you can manage.</p><p><b>Read more</b></p><p><a href=\""https://www.mentalhealth.org.uk/a-to-z/w/work-life-balance\"">https://www.mentalhealth.org.uk/a-to-z/w/work-life-balance</a></p><p><b>Dream</b></p><p><a href=\""https://www.youtube.com/watch?v=XY1g374oLKw\"">https://www.youtube.com/watch?v=XY1g374oLKw</a></p>""}, ""id"": ""30f54027-259f-45f1-92ca-fda830ba5bd5""}]",<p>How to organise for a healthy balance of work and life</p>,Making space for it all,text,,2020-09-09,2020-09-09,MGT,14,,109,,1,False,Information
84,109,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p><b>Meditation</b> is a set of psychological practices that still the mind</p><p>\u00d7 Meditation may be practiced alone or in a group</p><p>\u00d7 Meditation may be practiced as part of one\u2019s daily routine</p><p>\u00d7 Meditative practices are usually rooted in a spiritual or philosophical framework such as Buddhism</p><p><b>Follow this link</b> to a collection of guided meditations for beginners and the more experienced: <a href=\""https://www.fragrantheart.com/cms/free-audio-meditations\"">https://www.fragrantheart.com/cms/free-audio-meditations</a></p><p><b>Mindfulness</b> is a key component of meditation practice</p><p>\u00d7 It can be practiced alone or in everyday life</p><p>\u00d7 It has been used to enhance performance, health and wellbeing</p><p>\u00d7 It requires practice over time</p><p><b>Find out more</b></p><p><a href=\""https://www.mentalhealth.org.uk/publications/how-look-after-your-mental-health-using-mindfulness\"">https://www.mentalhealth.org.uk/publications/how-look-after-your-mental-health-using-mindfulness</a></p><p><a href=\""https://eur01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DiN6g2mr0p3Q&amp;data=02%7C01%7Cphil.topham%40uwe.ac.uk%7C175f10f880244479233008d8193bb31b%7C07ef1208413c4b5e9cdd64ef305754f0%7C0%7C0%7C637287091484829803&amp;sdata=a%2F%2FM1RCG0swc1J2ex5EJlN6viMQHkteNVKwSPnRrvqg%3D&amp;reserved=0\"">Headspace: Changing Perspective</a> </p>""}, ""id"": ""8b24e22c-6ed0-4bca-bf04-0a1ba4376227""}]",<p>These well-established practices can be used in conjunction with other self-help options</p>,Meditation and mindfulness,text,,2020-09-09,2020-09-09,MGT,14,,117,,1,False,Mental Exercise
85,75,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p><b>Have I eaten recently?</b> Eating regular meals and a balanced diet help to maintain energy levels and general health.</p><p><b>Am I drinking enough fluid?</b> Your body needs water to work properly, physically and mentally. Water is more effective than energy drinks, coffee, alcohol and fruit juice; the NHS recommends 6-8 glasses a day. </p><p><b>Am I drinking too much caffeine?</b> Too much caffeine from tea, coffee, cola or energy drinks can make you feel shaky and irritable, reduce concentration and affect the quality of your sleep.</p><p><b>Am I managing my use of alcohol or drugs?</b></p><p>Whatever pleasure you get from alcohol or drugs, it is useful to be aware of the ways that they harm your ability to work, to study and to manage daily life. </p><p><b>Further information:</b></p><p>British Nutrition Foundation: <a href=\""https://www.nutrition.org.uk/\"">https://www.nutrition.org.uk/</a></p><p>Diet and mental health: <a href=\""https://www.mentalhealth.org.uk/a-to-z/d/diet-and-mental-health\"">https://www.mentalhealth.org.uk/a-to-z/d/diet-and-mental-health</a></p><p>Healthy diets: <a href=\""https://nutritionfacts.org/\"">https://nutritionfacts.org/</a> </p>""}, ""id"": ""122413f0-4eb0-4d58-8d44-8f6509420fc3""}]",<p>Use this quick daily checklist for what you take into your body</p>,The essentials,text,,2020-09-08,2020-09-08,MGT,11,,83,,1,False,Mental Exercise
86,76,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>Researchers are still exploring the functions of sleep. What is certain is that <b>sleep is essential</b> for the maintenance of every system in the body. Without sleep, you will become irritable, depressed, unable to concentrate, forgetful and accident-prone. </p><p>It is important to <b>develop a</b> <b>sleep regime</b> that so that you can</p><p>\u00d7 Get to sleep and stay asleep</p><p>\u00d7 Have enough sleep and feel rested when you wake</p><p><b>Read more:</b> <a href=\""https://www.ninds.nih.gov/Disorders/Patient-Caregiver-Education/understanding-Sleep\"">https://www.ninds.nih.gov/Disorders/Patient-Caregiver-Education/understanding-Sleep</a></p><p><b>Listen to music</b> to help you sleep (and search for ones that work best for you): </p><p><a href=\""https://www.youtube.com/watch?v=nnc3Zdgu6cI\"">https://www.youtube.com/watch?v=nnc3Zdgu6cI</a></p><p><a href=\""https://www.youtube.com/watch?v=HeXNOc6LCas\"">https://www.youtube.com/watch?v=HeXNOc6LCas</a></p><p><b>Bedtime story:</b> To be added by SAM2 project team.</p><p><b>A quotation</b></p><p><i>\u2018The amount of sleep required by the average person is usually thirty minutes more.\u2019</i></p><p>(Woody Allen) </p>""}, ""id"": ""4c339a8c-cef3-4127-b673-536c8d31ca23""}]",<p>A brief introduction to a good night’s sleep</p>,Mysterious but necessary,text,,2020-09-08,2020-09-08,MGT,11,,84,,1,False,Information
87,94,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>Once upon a time, it was not uncommon for people to keep a diary - a written record of daily life and your thoughts about it. In the modern world, with its crowds and social media, it is still important to have a private space in which to report and reflect on your experience. Journaling is a form of diary which is particularly focused on personal development and self-help.</p><p><b>Read more</b></p><p><a href=\""https://www.psychologytoday.com/intl/blog/anger-in-the-age-entitlement/201309/the-good-and-the-bad-journaling\"">https://www.psychologytoday.com/intl/blog/anger-in-the-age-entitlement/201309/the-good-and-the-bad-journaling</a></p><p><b>Note </b>that if you prefer not to write, you may be able to reflect on your daily life through drawing and painting, or by audio recording using the <b>Mystical Monitor</b> on this module. </p>""}, ""id"": ""f2cda4b4-36de-4a3e-bff9-a5ea4c95e16b""}]",<p>Creating a space for personal reflection</p>,Writing to yourself,text,,2020-09-09,2020-09-09,MGT,13,,102,,1,False,Written Exercise
88,77,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p><b>Sleep problems</b> may be caused by any of the following:</p><p>\u00d7 Physical health problems - known or unknown to you</p><p>\u00d7 Unsuitable environment for sleeping - noise, temperature etc.</p><p>\u00d7 Irregular work-sleep routines</p><p>\u00d7 Irregular eating habits </p><p>\u00d7 Substance abuse</p><p>\u00d7 Anxiety and depression</p><p>\u00d7 Worry about not sleeping</p><p><b>Seek professional advice</b> if you don\u2019t know what is causing the problem.</p><p>There is a global industry providing advice, equipment, medicines, techniques and technologies to help you sleep. So, if you have a sleep problem, it is advisable to:</p><p>\u00d7 Be clear about what it is, how and how often it affects you</p><p>\u00d7 Find evidence-based remedies for that problem</p><p>\u00d7 Try out remedies to see what really works for you</p><p><b>Seek professional advice</b> if the problem persists.</p><p><b>Read more</b></p><p>From the Sleep Foundation: <a href=\""https://www.sleepfoundation.org/\"">https://www.sleepfoundation.org/</a></p><p>From the NHS: <a href=\""https://www.nhs.uk/live-well/sleep-and-tiredness/how-to-get-to-sleep/\"">https://www.nhs.uk/live-well/sleep-and-tiredness/how-to-get-to-sleep/</a> </p>""}, ""id"": ""8487366f-779c-42f7-af9a-fe0b1e480bc5""}]",<p>Guidance on sleep problems and getting help for them</p>,A multi-billion dollar business,text,,2020-09-08,2020-09-08,MGT,11,,85,,1,False,Information
89,95,"[{""type"": ""text"", ""value"": {""text"": ""<p></p><p>  <b>Instructions</b></p><p>Find a quiet place where you won\u2019t be disturbed</p><p>\u00d7 Using the audio recorder on your phone, talk about yourself and your life for 10-20 minutes</p><p>\u00d7 Listen to the playback and think about what you\u2019ve heard</p><p>\u00d7 Delete the recording</p><p>\u00d7 Repeat the process <b>at least once</b> to stimulate the reflective process</p><p><b>Ask yourself</b></p><p>\u00d7 What have I learnt from listening to my thoughts? </p><p>\u00d7 How can I use this in my daily life? </p>""}, ""id"": ""259ce205-1047-4af5-987d-5ec165baa379""}]",<p>Learn about yourself by listening to yourself</p>,A different use for your phone,text,,2020-09-09,2020-09-09,MGT,13,,103,,1,False,Audio Exercise
90,83,"[{""type"": ""text"", ""value"": {""text"": ""<p></p><p>\u00d7 Altruism (kindness to others) can take many forms, from opening a door to a regular voluntary commitment, from offering a listening ear to fixing someone\u2019s bike</p><p>\u00d7 Altruistic acts are closely related to feelings of empathy and compassion for others</p><p>\u00d7 Studies show that altruism is associated with positive feelings, better health, less stress and more social connections; it can help to shift attention away from your own concerns and provide a sense of perspective on your situation</p><p>\u00d7 20.1 million people in the UK (38%) volunteered formally through a group, club or organisation in 2017/18; 27% of people volunteered informally on a regular basis</p><p></p><p><b>Read more</b> about altruism and wellbeing:</p><p><a href=\""https://www.mentalhealth.org.uk/a-to-z/a/altruism-and-wellbeing\"">https://www.mentalhealth.org.uk/a-to-z/a/altruism-and-wellbeing</a></p><p><a href=\""https://www.psychologytoday.com/gb/blog/between-cultures/201805/in-helping-others-you-help-yourself\"">https://www.psychologytoday.com/gb/blog/between-cultures/201805/in-helping-others-you-help-yourself</a></p><p><b>Listen</b> to a TED talk on altruism: <a href=\""https://www.ted.com/talks/abigail_marsh_why_some_people_are_more_altruistic_than_others?language=en\"">https://www.ted.com/talks/abigail_marsh_why_some_people_are_more_altruistic_than_others?language=en</a> </p>""}, ""id"": ""c858c027-cc6e-4243-9a3c-e005165e9cc4""}]",<p>How acts of kindness are good for everyone</p>,"Helping others, help yourself",text,,2020-09-09,2020-09-09,MGT,12,,91,,1,False,Information
91,102,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p><b>Always</b></p><p>\u00d7 Have a yearly, monthly and weekly calendar</p><p>\u00d7 Break large tasks down into smaller and more manageable tasks</p><p>\u00d7 Set realistic deadlines</p><p>\u00d7 Plan ahead for busy times</p><p>\u00d7 Review your workload regularly</p><p><b>Daily</b></p><p>\u00d7 Clarify the two or three tasks that must be done today</p><p>\u00d7 Structure your workload to allow time for breaks and interruptions</p><p>\u00d7 Focus on one thing at a time</p><p>\u00d7 Work with your energy cycles</p><p><b>Top tips</b></p><p>\u00d7 Be brave about cutting tasks</p><p>\u00d7 Sort your emails but don&#x27;t let the inbox drive your workload</p><p>Write down your objectives before you make phone calls </p>""}, ""id"": ""ada69891-77b7-4f86-b56f-306395e1071a""}]",<p>Consider these recommendations from organisational research</p>,"Clear mind, clear desk",text,,2020-09-09,2020-09-09,MGT,14,,110,,1,False,Information
92,78,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p><b>Physical activity can have the following psychological benefits: </b></p><p>\u00d7 Reduced stress and symptoms associated with depression</p><p>\u00d7 Improved mood, body image and self-esteem</p><p>\u00d7 Increased feelings of energy and confidence in your physical abilities</p><p><b>How much exercise is needed to produce those effects?  </b></p><p>\u00d7 A brief walk at low intensity can improve mood and increase energy;</p><p>\u00d7 10 minutes of aerobic exercise can have a positive effect;</p><p>\u00d7 For long-term benefits, you should exercise 3 times a week for 30 minutes per session at a moderate intensity;</p><p>\u00d7 Programs longer than 10 weeks work best for reducing symptoms of depression.</p><p>(Association for Applied Sport Psychology: <a href=\""https://appliedsportpsych.org/about/\"">https://appliedsportpsych.org/about/</a>)</p><p><b>Read more</b></p><p>10 benefits of exercise for mind and body - an animated summary: <a href=\""https://www.youtube.com/watch?v=yTL_bNvXJ9s\"">https://www.youtube.com/watch?v=yTL_bNvXJ9s</a></p><p>Mental Health Foundation: </p><p><a href=\""https://www.mentalhealth.org.uk/publications/how-to-using-exercise\"">https://www.mentalhealth.org.uk/publications/how-to-using-exercise</a></p><p>The Help Guide: </p><p><a href=\""https://www.helpguide.org/articles/healthy-living/the-mental-health-benefits-of-exercise.htm\"">https://www.helpguide.org/articles/healthy-living/the-mental-health-benefits-of-exercise.htm</a> </p>""}, ""id"": ""9fd77131-c97c-4ef0-bb97-d1bf237f7597""}]",<p>A summary of exercise options and their psychological impact</p>,Physical activity for improved wellbeing,text,,2020-09-08,2020-09-08,MGT,11,,86,,1,False,Physical Exercise
93,79,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p><b>I like to be active indoors at lower energy:</b></p><p>Archery, Ballet, Ballroom dancing, Darts, Housework, Indoor gardening, Indoor golf, Juggling, Skittles, Short mat bowls, Snooker, Tai chi, Yoga...........other?</p><p><b>I like to be active indoors at higher energy:</b></p><p>Aerobics, Badminton, Basketball, Boxing, Disco dancing, Handball, Martial arts, Pilates, Skating, Squash,  Swimming, Table tennis, Trampolining, Weight training, </p><p>Zumba..........other?</p><p><b>I like to be active outdoors at lower energy:</b></p><p>Archery, Bowls, Orienteering, Golf, Cricket, Croquet, Cycling, Frisbee, Gardening, Jogging, Kite flying, Shopping, Tai chi, Walking.........other?</p><p><b>I like to be active outdoors at higher energy:</b></p><p>Canoeing, Climbing, Cycling, Football, Gymnastics, Hockey, Riding, Rowing, Rugby, Running, Sailing, Skiing, Surfing, Swimming, Tennis, Water polo........other?</p>""}, ""id"": ""7e8d1a36-f677-4d69-93b5-665c8c3b9074""}]","<p>Indoors or outdoors, high or low energy, find an activity that works for you</p>",Or is it?,text,,2020-09-08,2020-09-08,MGT,11,,87,,1,False,Physical Exercise
94,96,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>One cause of stress and a drain on your energy is inner conflict. Examples of inner conflict are when there is a serious mismatch between:</p><p>\u00d7 What you want to do and what you have to do</p><p>\u00d7 How you see yourself versus how others see you</p><p>\u00d7 Your expectations of life versus the reality of your current life</p><p>Inner conflicts are part of being human so there is no escaping them. But there are ways to work with them:</p><p>\u00d7 Be sure to identify both parts of the conflict:  the hidden part may be an assumption or belief which needs reviewing e.g. you might feel that you should stay in your job to please your father</p><p>\u00d7 Attend to social or occupational pressures which contribute to the conflict e.g. what other people at work think you should do </p><p>\u00d7 Consider whether the conflict signals a choice in your life which cannot be avoided indefinitely e.g. whether it is time to consider leaving your job.</p><p><b>Read more</b></p><p><a href=\""https://www.gordontraining.com/free-workplace-articles/how-do-you-deal-with-inner-conflict/\"">https://www.gordontraining.com/free-workplace-articles/how-do-you-deal-with-inner-conflict/</a></p><p><a href=\""https://psychcentral.com/lib/ways-of-living-an-authentic-life/\"">https://psychcentral.com/lib/ways-of-living-an-authentic-life/</a> </p>""}, ""id"": ""40a40428-88d2-4d81-82de-1416dce80afd""}]",<p>About times when you are not in harmony with yourself</p>,A fact of life,text,,2020-09-09,2020-09-09,MGT,13,,104,,1,False,Information
95,80,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>A report by the UK Government (DEFRA 2017) states that</p><p>\u00d7 There is consistent evidence for mental health and wellbeing benefits arising from exposure to natural environments, including reductions in stress, fatigue, anxiety and depression </p><p>\u00d7 The evidence suggests a causal relationship between exposure to natural environments and the maintenance of a healthy immune system and reduction of inflammatory-based diseases</p><p>\u00d7 Exposure to natural environments has been linked with more favourable: heart rate; blood pressure; vitamin D levels; recuperation rates; and cortisol levels </p><p><b>Expose yourself</b></p><p>\u00d7 To more daylight and less light at night for healthy sleep patterns by helping to calibrate the body&#x27;s internal clock</p><p>\u00d7 To sunlight in moderation as the most effective way of building Vitamin D which is essential for healthy teeth, bones and muscle</p><p>\u00d7 To sunlight to improve mood and reduce seasonal lows</p><p>\u00d7 To weather in all its varieties to remind yourself that you are part of the natural world</p><p>\u00d7 To landscapes and seascapes to gain a different perspective on life</p><p><b>Read more</b></p><p>A little read: <a href=\""https://askthescientists.com/outdoors/\"">https://askthescientists.com/outdoors/</a></p><p>A big read: <a href=\""https://positivepsychology.com/positive-effects-of-nature/\"">https://positivepsychology.com/positive-effects-of-nature/</a></p><p><b>Search for</b>: Forest Bathing </p>""}, ""id"": ""fe674b89-3d7c-4bb3-a30c-dc5f02603fd4""}]",<p>What the science says about nature plus some recommendations</p>,Benefits of the natural world,text,,2020-09-08,2020-09-08,MGT,11,,88,,1,False,Information
96,81,"[{""type"": ""text"", ""value"": {""text"": ""<p>     </p><p>Natural therapy (30 mins): <a href=\""https://www.youtube.com/watch?v=Kb8CW3axqRE\"">https://www.youtube.com/watch?v=Kb8CW3axqRE</a></p><p> </p><p>Take a walk from the sofa (5 mins): <a href=\""https://youtu.be/4-lHf4EQ3A8\"">https://youtu.be/4-lHf4EQ3A8</a></p><p> </p><p>Find a real walk near you: <a href=\""https://www.nationaltrust.org.uk/walking\"">https://www.nationaltrust.org.uk/walking</a></p><p> </p><p>Find a forest   near you: <a href=\""https://www.forestryengland.uk/search-forests\"">https://www.forestryengland.uk/search-forests</a></p><p> </p><p>Find a park   near you: <a href=\""https://www.gov.uk/find-your-local-park\"">https://www.gov.uk/find-your-local-park</a></p><p> </p><p>Find a beach   near you: </p><p><a href=\""https://www.nationaltrust.org.uk/lists/beautiful-beaches-near-you\"">https://www.nationaltrust.org.uk/lists/beautiful-beaches-near-you</a></p>""}, ""id"": ""49596512-29b3-4659-970b-d321e18ed62c""}]",<p> Explore these options for spending time in the natural world </p>,Links to the natural world,text,,2020-09-08,2020-09-08,MGT,11,,89,,1,False,Links
97,97,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>We all learn and establish personal patterns for handling our emotions.</p><p>Here are some examples in list <b>A.</b> Which apply to you? </p><p>Which emotions in list <b>B </b>do you associate with the patterns in list <b>A</b>? </p><p><b>A</b></p><ol><li>You pretend to feel things which you don\u2019t really feel.</li><li>You tend to suppress your true feelings.</li><li>You have expectations of other people which are rarely met.</li><li>When things go wrong, you blame other people.</li><li>When things go wrong you blame yourself.</li><li>You sometimes find it hard to show affection.</li><li>You rarely express your angry feelings.</li><li>Your anger is often out of proportion to the cause.</li><li>You tend to see the positive side of things.</li><li>You tend to see the negative side of things.</li></ol><p><b>B</b></p><p>(a) angry (b) anxious (c) depressed (d) disappointed (e) frustrated (f) guilty</p><p>(g) happy (h) ill (i) numb (j) relieved (k) stressed (l) stupid (m) tense (n) tired</p><p><b>Read more </b></p><p><a href=\""https://www.bbc.co.uk/bbcthree/article/5ea9f140-f722-4214-bb57-8b84f9418a7e\"">https://www.bbc.co.uk/bbcthree/article/5ea9f140-f722-4214-bb57-8b84f9418a7e</a> </p>""}, ""id"": ""3dabd468-1ce4-400f-adbb-4d83f07d4b8c""}]",<p>Make a start on exploring how you deal with emotions</p>,A quiz with no right answers,text,,2020-09-09,2020-09-09,MGT,13,,105,,1,False,Mental Exercise
98,103,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>Categorise your tasks according to their <b>importance</b> and their <b>urgency:</b></p><p>\u00d7 High importance + High urgency = Priority 1: <b>Do immediately.</b></p><p>\u00d7 High importance + Low urgency = Priority 2: <b>Put on schedule for action.</b></p><p>\u00d7 Low importance + High urgency = Priority 3: <b>Delegate or do next.</b></p><p>\u00d7 Low importance + Low urgency = Priority 4: <b>Don\u2019t do at all.</b></p><p>Adjust your priorities in line with your resources and abilities.</p><p>Review periodically or as circumstances change<b>.</b></p><p><b>Watch </b>an animated introduction to the Eisenhower Matrix: <a href=\""https://www.youtube.com/watch?v=tT89OZ7TNwc\"">https://www.youtube.com/watch?v=tT89OZ7TNwc</a> </p>""}, ""id"": ""858a2a6a-0f0b-43f2-9bd4-d2c78c4685b0""}]",<p>Try this prioritisation system from an ex-President of the United States</p>,The Eisenhower Matrix,text,,2020-09-09,2020-09-09,MGT,14,,111,,1,False,Mental Exercise
99,85,"[{""type"": ""text"", ""value"": {""text"": ""<p>     </p><p><b>What is   Flow? </b></p><p><b>\u2018</b>The   mental state in which a person performing an activity is fully immersed in a   feeling of energized focus, full involvement, and enjoyment in the process of   the activity. In essence, flow is characterized by complete absorption in   what one does.\u2019 (Wikipaedia).</p><p>\u00d7 Flow, sometimes known as \u2018being in   the zone\u2019 is a similar experience to meditation except that the focus is an   external activity rather than an internal process</p><p>\u00d7 You can be in the zone at work,   doing the housework, when studying, on a walk or engaged with creative   interests</p><p>\u00d7 While flow is believed to enhance   performance, for non-performers it is a positive side-effect of engaged   activity</p><p>\u00d7 Flow is incompatible with anxiety,   anger and other negative states </p><p><b>Action suggestion</b></p><p>Notice when you have been in flow, in what situations   or activities. Aim to have some   periods of flow in your life by engaging with those situations or activities.</p><p> </p><p><b>Read </b>about it:</p><p><a href=\""https://psychcentral.com/blog/flow-an-antidote-to-anxiety-the-secret-to-happiness/\"">https://psychcentral.com/blog/flow-an-antidote-to-anxiety-the-secret-to-happiness/</a></p><p><a href=\""http://positivepsychology.org.uk/living-in-flow/\"">http://positivepsychology.org.uk/living-in-flow/</a></p><p><a href=\""https://positivepsychology.com/what-is-flow/\"">https://positivepsychology.com/what-is-flow/</a></p>""}, ""id"": ""2fbac2b8-e555-4902-8853-e4cb01749196""}]",<p>About a common but under-recognised capability</p>,Being in the here and now,text,,2020-09-09,2020-09-09,MGT,12,,93,,1,False,Information
100,84,"[{""type"": ""text"", ""value"": {""text"": ""<p>  </p><p>You are being creative when you find a solution to a problem or daydream an idea. You can be creative in your daily life, making work more enjoyable or housework more fun. You can follow a creative interest in arts and crafts, carpentry, cooking or circus skills.......</p><p>The benefits of creativity include:</p><p>\u00d7 A change of context from daily life</p><p>\u00d7 Meaningful activity for its own sake i.e. not because you have to</p><p>\u00d7 New perspectives on self, others and the world</p><p>\u00d7 Making social connections</p><p>\u00d7 Realising untapped potential</p><p>\u00d7 Learning a skill</p><p>\u00d7 A sense of achievement</p><p><b>Read more</b> about being creative: <a href=\""https://www.lifehack.org/articles/lifestyle/how-being-more-creative-improves-your-mental-and-physical-health.html\"">https://www.lifehack.org/articles/lifestyle/how-being-more-creative-improves-your-mental-and-physical-health.html</a></p><p><b>Action suggestions:</b></p><p>\u00d7 Think about how you would like to be more creative</p><p>\u00d7 Try a few taster activities to see what might suit you </p>""}, ""id"": ""294284c4-d066-4a50-8e36-975d3fd79f7c""}]",<p>On being more creative in everyday life</p>,Find new uses for a piece of string,text,,2020-09-09,2020-09-09,MGT,12,,92,,1,False,Creative Exercise
